Artist_Name,Album_Year,Song_Name,URL
Sammy Hagar,"album: ""Sammy Hagar & Friends"" (2013)",Not Going Down,../lyrics/sammyhagar/notgoingdown.html
Sammy Hagar,"album: ""Sammy Hagar & Friends"" (2013)",Bad Motor Scooter(Pre-Order Bonus Track),../lyrics/sammyhagar/badmotorscooter.html
Sammy Johnson,"album: ""Cool & Easy"" (2021)",Could You Be,../lyrics/sammyjohnson/couldyoube.html
Sammy Johnson,"album: ""Cool & Easy"" (2021)",Cool & Easy (Remix)(Bonus Track),../lyrics/sammyjohnson/cooleasyremix.html
Sammy Kershaw,"album: ""Don't Go Near The Water"" (1991)",Cadillac Style,../lyrics/sammykershaw/cadillacstyle.html
Sammy Kershaw,"album: ""Haunted Heart"" (1993)",Queen Of My Double-Wide Trailer,../lyrics/sammykershaw/queenofmydoublewidetrailer.html
Sammy Kershaw,"album: ""Feelin' Good Train"" (1994)",Southbound,../lyrics/sammykershaw/southbound.html
Sammy Kershaw,"album: ""Feelin' Good Train"" (1994)",Too Far Gone To Leave,../lyrics/sammykershaw/toofargonetoleave.html
Sammy Kershaw,"album: ""Politics Religion & Her"" (1996)",Vidalia,../lyrics/sammykershaw/vidalia.html
Sammy Kershaw,"album: ""Politics Religion & Her"" (1996)",Little Bitty Crack In Her Heart,../lyrics/sammykershaw/littlebittycrackinherheart.html
Sammy Kershaw,"album: ""Maybe Not Tonight"" (1999)",Me And Maxine,../lyrics/sammykershaw/meandmaxine.html
Sampa The Great,"album: ""Birds And The BEE9"" (2017)",Protect Your Queen,../lyrics/sampathegreat/protectyourqueen.html
Sampa The Great,"album: ""The Return"" (2019)",Wake Up (Interlude),../lyrics/sampathegreat/wakeupinterlude.html
Sampa The Great,"album: ""The Return"" (2019)",Summer,../lyrics/sampathegreat/summer.html
Sampa The Great,"album: ""The Return"" (2019)",Brand New,../lyrics/sampathegreat/brandnew.html
Sam Roberts,"EP: ""The Inhuman Condition"" (2001)",My Love Is Freeing,../lyrics/samroberts/myloveisfreeing.html
Sam Roberts,"album: ""We Were Born In A Flame"" (2003)",Higher Learning,../lyrics/samroberts/higherlearning.html
Sam Roberts,"album: ""We Were Born In A Flame"" (2003)",Don't Walk Away Eileen,../lyrics/samroberts/dontwalkawayeileen.html
Sam Roberts,"album: ""Chemical City"" (2006)",The Resistance,../lyrics/samroberts/theresistance.html
Sam Smith,"album: ""In The Lonely Hour"" (2014)",Like I Can,../lyrics/samsmith/likeican.html
Sam Smith,"compilation: ""The Lost Tapes - Remixed"" (2015)",So Much More to Lose (Pooker Remix),../lyrics/samsmith/somuchmoretolosepookerremix.html
Sam Sparro,"album: ""Boombox Eternal"" (2020)",Vibe Forever (Outro),../lyrics/samsparro/vibeforeveroutro.html
Sam Tinnesz,"EP: ""Warplanes"" (2020)",Madman,../lyrics/samtinnesz/madman.html
Sam Tsui,"album: ""Make It Up"" (2013)",Bring Me The Night,../lyrics/samtsui/bringmethenight.html
SAMY,"album: ""Meine Narben"" (2021)",Bleiben Auf Der Straße,../lyrics/samy/bleibenaufderstrasse.html
Samy Deluxe,"mixtape: ""So Deluxe So Glorious"" (2005)",Hamburg (Monroe Remix),../lyrics/samydeluxe/hamburgmonroeremix.html
Samy Deluxe,"compilation: ""Deluxe Records - Let's Go"" (2005)",Extra Extra,../lyrics/samydeluxe/extraextra.html
Samy Deluxe,"compilation: ""Deluxe Records - Let's Go"" (2005)",Ach Was; Mama,../lyrics/samydeluxe/achwasmama.html
Samy Deluxe,"mixtape: ""Big Baus Of The Nauf"" (2006)",Baus Intro,../lyrics/samydeluxe/bausintro.html
Samy Deluxe,"mixtape: ""Big Baus Of The Nauf"" (2006)",Sag Es Sag Es,../lyrics/samydeluxe/sagessages.html
Samy Deluxe,"mixtape: ""Big Baus Of The Nauf"" (2006)",Fuck U Song,../lyrics/samydeluxe/fuckusong.html
Samy Deluxe,"mixtape: ""Big Baus Of The Nauf"" (2006)",Digga Miees,../lyrics/samydeluxe/diggamiees.html
Samy Deluxe,"mixtape: ""Deluxe Von Kopf Bis Fuss"" (2006)",So Fly,../lyrics/samydeluxe/sofly.html
Samy Deluxe,"album: ""SchwarzWeiss"" (2011)",RapGenie,../lyrics/samydeluxe/rapgenie.html
Samy Deluxe,"live album: ""SaMTV Unplugged"" (2018)",Superheld (SaMTV Unplugged),../lyrics/samydeluxe/superheldsamtvunplugged.html
Sanah,"album: ""Królowa Dram"" (2020)",Królowa Dram,../lyrics/sanah/krolowadram.html
San Cisco,"EP: ""Awkward"" (2013)",Reckless,../lyrics/sancisco/reckless.html
Sanctus Real,"album: ""Say It Loud"" (2003)",Audience Of One,../lyrics/sanctusreal/audienceofone.html
Sanctus Real,"album: ""The Face Of Love"" (2006)",I'm Not Alright,../lyrics/sanctusreal/imnotalright.html
Sanctus Real,"album: ""The Face Of Love"" (2006)",Eloquent,../lyrics/sanctusreal/eloquent.html
Sanctus Real,"album: ""The Face Of Love"" (2006)",Thank You,../lyrics/sanctusreal/thankyou.html
Sanctus Real,"album: ""Pieces Of A Real Heart"" (2010)",Keep My Heart Alive,../lyrics/sanctusreal/keepmyheartalive.html
Sanctus Real,"album: ""The Dream"" (2014)",Lay It Down,../lyrics/sanctusreal/layitdown.html
Sandal; Mustafa,"album: ""Suç Bende"" (1994)",Bu Kız Beni Görmeli,../lyrics/mustafasandal/bukzbenigormeli.html
Sandal; Mustafa,"album: ""Suç Bende"" (1994)",Sana İhtiyacım Var,../lyrics/mustafasandal/sanaihtiyacmvar.html
Sandal; Mustafa,"album: ""Gölgede Aynı"" (1996)",İki Tas Çorba,../lyrics/mustafasandal/ikitascorba.html
Sandal; Mustafa,"album: ""Araba"" (1999)",Araba,../lyrics/mustafasandal/araba.html
Sanderson; Lauren,"album: ""Spaces"" (2017)",Voices,../lyrics/laurensanderson/voices.html
Sanderson; Lauren,"album: ""Midwest Kids Can Make It Big"" (2020)",To The People I Hurt,../lyrics/laurensanderson/tothepeopleihurt.html
Sanders; Thomas,"album: ""Ultimate Storytime"" (2016)",The Bad Guy,../lyrics/thomassanders/thebadguy.html
Sandeul,"EP: ""Stay As You Are (그렇게 있어 줘)"" (2016)",My Childhood Story (나의 어릴 적 이야기),../lyrics/sandeul/mychildhoodstory.html
Sandi Thom,"album: ""Smile... It Confuses People"" (2006)",Time,../lyrics/sandithom/time.html
Sandi Thom,"album: ""The Pink & The Lily"" (2008)",Saturday Night,../lyrics/sandithom/saturdaynight.html
Sandi Thom,"album: ""The Pink & The Lily"" (2008)",Music In My Soul,../lyrics/sandithom/musicinmysoul.html
Sandi Thom,"album: ""The Pink & The Lily"" (2008)",My Ungrateful Heart,../lyrics/sandithom/myungratefulheart.html
Sandi Thom,"album: ""Merchants And Thieves"" (2010)",Runaway Train,../lyrics/sandithom/runawaytrain.html
Sandler; Adam,"album: ""They're All Gonna Laugh At You!"" (1993)",Food Innuendo Guy,../lyrics/adamsandler/foodinnuendoguy.html
Sandler; Adam,"album: ""They're All Gonna Laugh At You!"" (1993)",The Beating Of A High School Spanish Teacher,../lyrics/adamsandler/thebeatingofahighschoolspanishteacher.html
Sandler; Adam,"album: ""What The Hell Happened To Me?"" (1996)",Dip Doodle,../lyrics/adamsandler/dipdoodle.html
Sandler; Adam,"album: ""Shhh...Don't Tell"" (2004)",Whore! Where Are You?!,../lyrics/adamsandler/whorewhereareyou.html
Sandler; Adam,"soundtrack: ""100% Fresh"" (2019)",Wrong,../lyrics/adamsandler/wrong.html
Sandra,"album: ""The Long Play"" (1985)",Change Your Mind,../lyrics/sandra/changeyourmind.html
Sandra,"album: ""Mirrors"" (1986)",Don't Cry (The Breakup Of The World),../lyrics/sandra/dontcrythebreakupoftheworld.html
Sandra,"album: ""Mirrors"" (1986)",You'll Be Mine,../lyrics/sandra/youllbemine.html
Sandra,"album: ""Mirrors"" (1986)",Mirror Of Love,../lyrics/sandra/mirroroflove.html
Sandra,"album: ""Paintings In Yellow"" (1990)",Paintings In Yellow,../lyrics/sandra/paintingsinyellow.html
Sandra,"album: ""Close To Seven"" (1992)",When The Rain Doesn't Come,../lyrics/sandra/whentheraindoesntcome.html
Sandra,"album: ""Fading Shades"" (1995)",Son Of A Time Machine,../lyrics/sandra/sonofatimemachine.html
Sandra,"album: ""The Art Of Love"" (2007)",The Art Of Love,../lyrics/sandra/theartoflove.html
Sandra,"album: ""Back To Life"" (2009)",In A Heartbeat,../lyrics/sandra/inaheartbeat.html
Sandra,"album: ""Back To Life"" (2009)",Never Before,../lyrics/sandra/neverbefore.html
(Sandy) Alex G,"album: ""WINNER"" (2011)",Talking,../lyrics/sandyalexg/talking.html
Sandy Denny,"compilation: ""It's Sandy Denny"" (1970)",The 3:10 To Yuma,../lyrics/sandydenny/the310toyuma.html
Sandy Denny,"compilation: ""It's Sandy Denny"" (1970)",The Last Thing On My Mind,../lyrics/sandydenny/thelastthingonmymind.html
Sandy Denny,"album: ""The North Star Grassman And The Ravens"" (1971)",Down In The Flood,../lyrics/sandydenny/downintheflood.html
Sandy Denny,"album: ""The North Star Grassman And The Ravens"" (1971)",Let's Jump The Broomstick,../lyrics/sandydenny/letsjumpthebroomstick.html
Sandy Denny,"album: ""Like An Old Fashioned Waltz"" (1974)",Friends,../lyrics/sandydenny/friends.html
Sandy Denny,"album: ""Rendezvous"" (1977)",Gold Dust,../lyrics/sandydenny/golddust.html
Sango,"mixtape: ""Da Rocinha 4"" (2020)",Quanto Tempo,../lyrics/sango/quantotempo.html
San Holo,"album: ""album1"" (2018)",Always On My Mind,../lyrics/sanholo/alwaysonmymind.html
San Holo,"album: ""bb u ok?"" (2021)",the great clown Pagliacci,../lyrics/sanholo/thegreatclownpagliacci.html
San Holo,"album: ""bb u ok?"" (2021)",find your way,../lyrics/sanholo/findyourway.html
San Holo,"album: ""bb u ok?"" (2021)",FEELS RIGHT,../lyrics/sanholo/feelsright.html
Şanışer,"album: ""Otuzuncu Gün"" (2016)",Kaybederim Azabı,../lyrics/sanser/kaybederimazab.html
San Jose; Julie Anne,"album: ""Julie Anne San Jose"" (2012)",I'll Be There,../lyrics/julieannesanjose/illbethere.html
San Jose; Julie Anne,"EP: ""Forever"" (2015)",Tidal Wave,../lyrics/julieannesanjose/tidalwave.html
San Jose; Julie Anne,"EP: ""Breakthrough"" (2018)",Tayong Dalawa,../lyrics/julieannesanjose/tayongdalawa.html
Sanni,"album: ""Sanni"" (2016)",Sinkku,../lyrics/sanni10702/sinkku.html
Sansar Salvo,"mixtape: ""Muazzam Perdah"" (2003)",Yarınım Kapılarımın Ardında,../lyrics/sansarsalvo/yarnmkaplarmnardnda.html
Sansar Salvo,"mixtape: ""Serkeş Lirik"" (2005)",Hiç Şansın Yok,../lyrics/sansarsalvo/hicsansnyok.html
Sansar Salvo,"mixtape: ""Serkeş Lirik"" (2005)",Salla Başı Al Maaşı,../lyrics/sansarsalvo/sallabasalmaas.html
Sansar Salvo,"mixtape: ""Psikopat Yazar"" (2006)",Psikopat Yazar,../lyrics/sansarsalvo/psikopatyazar.html
Sansar Salvo,"mixtape: ""Livetape Vol.1"" (2008)",Silah Komedisi 4lük (01.08.06),../lyrics/sansarsalvo/silahkomedisi4luk010806.html
Sansar Salvo,"album: ""Sanstape Vol.2"" (2009)",Eşzamanlı Operasyon,../lyrics/sansarsalvo/eszamanloperasyon.html
Sansar Salvo,"EP: ""Panik Anı"" (2010)",Hadi Ama,../lyrics/sansarsalvo/hadiama.html
Sansar Salvo,"album: ""Şimdi Sans"" (2017)",Sorun Yok,../lyrics/sansarsalvo/sorunyok.html
Santa Cruz,"album: ""Screaming For Adrenaline"" (2013)",Nothing Compares To You,../lyrics/santacruz/nothingcomparestoyou.html
Santa Cruz,"album: ""Santa Cruz"" (2015)",6 (66) Feet Under,../lyrics/santacruz/666feetunder.html
Santana,"album: ""Abraxas"" (1970)",Black Magic Woman / Gypsy Queen,../lyrics/santana/blackmagicwomangypsyqueen.html
Santana,"album: ""Abraxas"" (1970)",Mother's Daughter,../lyrics/santana/mothersdaughter.html
Santana,"album: ""Santana III"" (1971)",No One To Depend On,../lyrics/santana/noonetodependon.html
Santana,"album: ""Santana III"" (1971)",Toussaint L'Overture,../lyrics/santana/toussaintloverture.html
Santana,"album: ""Santana III"" (1971)",Para Los Rumberos,../lyrics/santana/paralosrumberos.html
Santana,"album: ""Caravanserai"" (1972)",Stone Flower,../lyrics/santana/stoneflower.html
Santana,"album: ""Festival"" (1977)",Let The Children Play,../lyrics/santana/letthechildrenplay.html
Santana,"album: ""Moonflower"" (1977)",Transcendance,../lyrics/santana/transcendance.html
Santana,"album: ""Inner Secrets"" (1978)",Move On,../lyrics/santana/moveon.html
Santana,"album: ""Marathon"" (1979)",All I Ever Wanted,../lyrics/santana/allieverwanted.html
Santana,"album: ""Oneness: Silver Dreams - Golden Reality"" (1979)",Free As The Morning Sun,../lyrics/santana/freeasthemorningsun.html
Santana,"album: ""Zebop!"" (1981)",Searchin',../lyrics/santana/searchin.html
Santana,"album: ""Shangó"" (1982)",Oxun (Oshun),../lyrics/santana/oxunoshun.html
Santana,"album: ""Havana Moon"" (1983)",Watch Your Step,../lyrics/santana/watchyourstep.html
Santana,"album: ""Beyond Appearances"" (1985)",Breaking Out,../lyrics/santana/breakingout.html
Santana,"album: ""Beyond Appearances"" (1985)",How Long,../lyrics/santana/howlong.html
Santana,"album: ""Milagro"" (1992)",A Dios,../lyrics/santana/adios.html
Santana,"album: ""All That I Am"" (2005)",I Don't Wanna Lose Your Love,../lyrics/santana/idontwannaloseyourlove.html
Santana,"album: ""Corazon"" (2014)",Beijo De Longe,../lyrics/santana/beijodelonge.html
Santana,"album: ""Corazon"" (2014)",Amor Correspondido,../lyrics/santana/amorcorrespondido.html
Santana; Fredo,"mixtape: ""Ain't No Money Like Trap Money (Vol. 1)"" (2015)",I'm Going,../lyrics/fredosantana/imgoing.html
Santana; Fredo,"mixtape: ""Ain't No Money Like Trap Money (Vol. 1)"" (2015)",Pass Me My Double Cup,../lyrics/fredosantana/passmemydoublecup.html
Santana; Fredo,"mixtape: ""Fredo Mafia"" (2016)",Mafia Talk,../lyrics/fredosantana/mafiatalk.html
Santana; Fredo,"mixtape: ""Plugged In"" (2017)",Watch Me,../lyrics/fredosantana/watchme.html
Santana; Fredo,"mixtape: ""Fredo Kruger 2"" (2017)",Go Live,../lyrics/fredosantana/golive.html
Santana; Juelz,"album: ""From Me To U"" (2003)",Okay; Okay,../lyrics/juelzsantana/okayokay.html
Santana; Juelz,"album: ""What The Game's Been Missing!"" (2005)",Murda Murda,../lyrics/juelzsantana/murdamurda.html
Santana; Juelz,"mixtape: ""God Will'n"" (2013)",Bodies,../lyrics/juelzsantana/bodies.html
Santana; Luan,"album: ""Tô De Cara"" (2008)",Somos Apenas Um,../lyrics/luansantana/somosapenasum.html
Santana; Luan,"live album: ""O Nosso Tempo É Hoje"" (2013)",Cabou; Cabou,../lyrics/luansantana/caboucabou.html
Santana; Luan,"album: ""1977"" (2016)",Fantasma,../lyrics/luansantana/fantasma.html
Santiago; Eddie,"album: ""Atrevido Y Diferente"" (1986)",Volcán De Amor,../lyrics/eddiesantiago/volcndeamor.html
Santiago; Eddie,"album: ""Atrevido Y Diferente"" (1986)",De Profesión...Tu Amante,../lyrics/eddiesantiago/deprofesintuamante.html
Santiago; Eddie,"album: ""Atrevido Y Diferente"" (1986)",Que Locura Fue Enamorarme De Ti,../lyrics/eddiesantiago/quelocurafueenamorarmedeti.html
Santiago; Eddie,"album: ""Soy El Mismo"" (1991)",Me Faltas Tu,../lyrics/eddiesantiago/mefaltastu.html
Santiago; Eddie,"album: ""Cada Vez Otra Vez"" (1994)",Cada Vez Otra Vez,../lyrics/eddiesantiago/cadavezotravez.html
Santiano,"album: ""Von Liebe; Tod Und Freiheit"" (2015)",Rungholt,../lyrics/santiano/rungholt.html
Santigold,"album: ""Santogold"" (2008)",Shove It,../lyrics/santigold/shoveit.html
Santigold,"album: ""99¢"" (2016)",Rendezvous Girl,../lyrics/santigold/rendezvousgirl.html
Santino; Nick,"album: ""Big Skies"" (2014)",Bad Taste,../lyrics/nicksantino/badtaste.html
Santos; Erik,"album: ""This Is The Moment"" (2004)",Kung Akin Ang Mundo,../lyrics/eriksantos/kungakinangmundo.html
Santos; Erik,"album: ""This Is The Moment"" (2004)",Hanggang Sa Huli,../lyrics/eriksantos/hanggangsahuli.html
Santos; Erik,"album: ""Loving You Now"" (2005)",Mystery,../lyrics/eriksantos/mystery.html
Santos; Romeo,"album: ""Formula; Vol. 1"" (2011)",Rival,../lyrics/romeosantos/rival.html
Santos; Romeo,"album: ""Formula; Vol. 1"" (2011)",You,../lyrics/romeosantos/you.html
Sanz; Alejandro,"album: ""Más"" (1997)",Hoy Que No Estás,../lyrics/alejandrosanz/hoyquenoests.html
Sanz; Alejandro,"album: ""Más"" (1997)",Si Hay Dios,../lyrics/alejandrosanz/sihaydios.html
Sanz; Alejandro,"album: ""El Alma Al Aire"" (2000)",The Hardest Day(Special Edition Bonus Track),../lyrics/alejandrosanz/thehardestday.html
Sanz; Alejandro,"album: ""El Tren De Los Momentos"" (2006)",Donde Convergemos,../lyrics/alejandrosanz/dondeconvergemos.html
Sanz; Alejandro,"album: ""#ELDISCO"" (2019)",Te Canto un Son (Mezcla Binaural),../lyrics/alejandrosanz/tecantounsonmezclabinaural.html
Saosin,"album: ""In Search Of Solid Ground"" (2009)",Fireflies (Light Messengers),../lyrics/saosin/fireflieslightmessengers.html
Sapp; Marvin,"album: ""Marvin Sapp"" (1996)",Close To You,../lyrics/marvinsapp/closetoyou.html
Sapp; Marvin,"album: ""Nothing Else Matters"" (1999)",Power,../lyrics/marvinsapp/power245338.html
Sapp; Marvin,"album: ""I Win"" (2012)",Never,../lyrics/marvinsapp/never.html
Sara Bareilles,"album: ""Careful Confessions"" (2004)",Love On The Rocks,../lyrics/sarabareilles/loveontherocks-2004.html
Sara Bareilles,"album: ""Careful Confessions"" (2004)",Red,../lyrics/sarabareilles/red.html
Sara Bareilles,"album: ""What's Inside: Songs From Waitress"" (2015)",Lulu's Pie Song,../lyrics/sarabareilles/luluspiesong.html
Sara Evans,"album: ""No Place That Far"" (1998)",These Days,../lyrics/saraevans/thesedays.html
Sara Evans,"album: ""No Place That Far"" (1998)",Cupid,../lyrics/saraevans/cupid.html
Sara Evans,"album: ""Born To Fly"" (2000)",Born To Fly,../lyrics/saraevans/borntofly.html
Sara Evans,"album: ""Born To Fly"" (2000)",Four-Thirty,../lyrics/saraevans/fourthirty.html
Sara Evans,"album: ""Born To Fly"" (2000)",Show Me The Way To Your Heart,../lyrics/saraevans/showmethewaytoyourheart.html
Sara Evans,"album: ""At Christmas"" (2014)",Run Rudolph Run,../lyrics/saraevans/runrudolphrun.html
Sara Groves,"album: ""Past The Wishing"" (1998)",Stir My Heart,../lyrics/saragroves/stirmyheart.html
Sara Groves,"album: ""Past The Wishing"" (1998)",Awakening,../lyrics/saragroves/awakening.html
Sara Groves,"album: ""Past The Wishing"" (1998)",Glory Come Down,../lyrics/saragroves/glorycomedown.html
Sara Groves,"album: ""The Other Side Of Something"" (2004)",The One Thing I Know,../lyrics/saragroves/theonethingiknow.html
Sara Groves,"album: ""Tell Me What You Know"" (2007)",I Saw What I Saw,../lyrics/saragroves/isawwhatisaw.html
Sara Groves,"album: ""Tell Me What You Know"" (2007)",It Might Be Hope,../lyrics/saragroves/itmightbehope.html
Sara Groves,"album: ""O Holy Night"" (2008)",Silent Night,../lyrics/saragroves/silentnight.html
Sara Groves,"album: ""Invisible Empires"" (2011)",Precious Again,../lyrics/saragroves/preciousagain.html
Sara Groves,"album: ""Floodplain"" (2015)",Native Tongue,../lyrics/saragroves/nativetongue.html
Sarah Brightman,"album: ""The Trees They Grow So High"" (1988)",La Belle Est Au Jardin D'amour,../lyrics/sarahbrightman/labelleestaujardindamour.html
Sarah Brightman,"album: ""The Trees They Grow So High"" (1988)",O Waly; Waly,../lyrics/sarahbrightman/owalywaly.html
Sarah Brightman,"album: ""The Songs That Got Away"" (1989)",Meadowlark,../lyrics/sarahbrightman/meadowlark.html
Sarah Brightman,"album: ""The Songs That Got Away"" (1989)",I Remember,../lyrics/sarahbrightman/iremember.html
Sarah Brightman,"album: ""The Songs That Got Away"" (1989)",What Makes Me Love Him?,../lyrics/sarahbrightman/whatmakesmelovehim.html
Sarah Brightman,"album: ""As I Came Of Age"" (1990)",The River Cried,../lyrics/sarahbrightman/therivercried.html
Sarah Brightman,"album: ""As I Came Of Age"" (1990)",Something To Believe In,../lyrics/sarahbrightman/somethingtobelievein.html
Sarah Brightman,"album: ""Dive"" (1993)",Captain Nemo,../lyrics/sarahbrightman/captainnemo.html
Sarah Brightman,"album: ""Surrender: The Unexpected Songs"" (1995)",Tell Me On A Sunday,../lyrics/sarahbrightman/tellmeonasunday.html
Sarah Brightman,"album: ""Fly"" (1996)",The Fly,../lyrics/sarahbrightman/thefly.html
Sarah Brightman,"album: ""Eden"" (1999)",Bailero,../lyrics/sarahbrightman/bailero.html
Sarah Brightman,"album: ""La Luna"" (2000)",Here With Me,../lyrics/sarahbrightman/herewithme.html
Sarah Brightman,"album: ""Love Changes Everything"" (2005)",Everything's Alright,../lyrics/sarahbrightman/everythingsalright.html
Sarah Brightman,"album: ""A Winter Symphony"" (2008)",Arrival,../lyrics/sarahbrightman/arrival.html
Sarah Brightman,"album: ""Dreamchaser"" (2013)",Glósóli,../lyrics/sarahbrightman/glsli.html
Sarah Buxton,"album: ""Sarah Buxton"" (2010)",Outside My Window,../lyrics/sarahbuxton/outsidemywindow.html
Sarah Close,"EP: ""And Now; We're Shining"" (2020)",Crazy Kind,../lyrics/sarahclose/crazykind.html
Sarah Connor,"album: ""Unbelievable"" (2002)",Bounce,../lyrics/sarahconnor/bounce.html
Sarah Connor,"album: ""Naughty But Nice"" (2005)",You're The Kinda Man,../lyrics/sarahconnor/yourethekindaman.html
Sarah Connor,"album: ""Naughty But Nice"" (2005)",Happy Anniversary,../lyrics/sarahconnor/happyanniversary.html
Sarah Darling,"album: ""Dream Country"" (2017)",Anchor,../lyrics/sarahdarling/anchor.html
